time_min,vehicle_power_kw,dc_bus_voltage_v,current_a,efficiency,loss_kw,temperature_c,soc
37.800000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.242750760209404,0.5301333333333343
37.9,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.21036276109894,0.5298666666666677
38.0,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.17819068198255,0.5296000000000011
38.1,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.1462330833936,0.5293333333333344
38.2,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.1144885354619,0.5290666666666678
38.300000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.082955617849755,0.5288000000000012
38.400000000000006,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.05163291968835,0.5285333333333345
38.5,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.020519039514696,0.5282666666666679
38.6,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.98961258520886,0.5280000000000012
38.7,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.95891217393173,0.5277333333333346
38.800000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.928416432063116,0.527466666666668
38.900000000000006,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.898123995140296,0.5272000000000013
39.0,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.86803350779696,0.5269333333333347
39.1,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.83814362370258,0.5266666666666681
39.2,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.80845300550216,0.5264000000000014
39.300000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.77896032475641,0.5261333333333348
39.400000000000006,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.7496642618823,0.5258666666666681
39.5,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.72056350609402,0.5256000000000015
39.6,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.69165675534432,0.5253333333333349
39.7,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.662942716266286,0.5250666666666682
39.800000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.63442010411544,0.5248000000000016
39.900000000000006,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.60608764271227,0.524533333333335
40.0,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.577944064385115,0.5242666666666683
40.1,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.54998810991348,0.5240000000000017
40.2,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.522218528471655,0.523733333333335
40.300000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.494634077572776,0.5234666666666684
40.400000000000006,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.46723352301322,0.5232000000000018
40.5,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.4400156388174,0.5229333333333351
40.6,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.41297920718288,0.5226666666666685
40.7,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.38612301842593,0.5224000000000019
40.800000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.35944587092735,0.5221333333333352
40.900000000000006,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.33294657107877,0.5218666666666686
41.0,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.306623933229176,0.521600000000002
41.1,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.28047677963191,0.5213333333333353
41.2,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.25450394039196,0.5210666666666687
41.300000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.22870425341362,0.520800000000002
41.400000000000006,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.20307656434846,0.5205333333333354
41.5,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.17761972654373,0.5202666666666688
41.6,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.15233260099104,0.5200000000000021
41.7,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.12721405627536,0.5197333333333355
41.800000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.10226296852446,0.5194666666666689
41.900000000000006,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.07747822135856,0.5192000000000022
42.0,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.052858705840436,0.5189333333333356
42.1,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.02840332042577,0.5186666666666689
42.2,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,34.00411097091386,0.5184000000000023
42.300000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.979980570398695,0.5181333333333357
42.400000000000006,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.9560110392203,0.517866666666669
42.5,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.93220130491643,0.5176000000000024
42.6,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.90855030217459,0.5173333333333358
42.7,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.885056972784355,0.5170666666666691
42.800000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.86172026559006,0.5168000000000025
42.900000000000006,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.83853913644372,0.5165333333333358
43.0,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.81551254815836,0.5162666666666692
43.1,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.792639470461566,0.5160000000000026
43.2,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.76991887994942,0.5157333333333359
43.300000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.74734976004069,0.5154666666666693
43.400000000000006,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.72493110093135,0.5152000000000027
43.5,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.702661899549405,0.514933333333336
43.6,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.68054115951001,0.5146666666666694
43.7,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.658567891070874,0.5144000000000027
43.800000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.636741111088,0.5141333333333361
43.900000000000006,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.615059842971675,0.5138666666666695
44.0,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.59352311664279,0.5136000000000028
44.1,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.57212996848944,0.5133333333333362
44.2,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.55087944132378,0.5130666666666696
44.300000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.52977058433922,0.5128000000000029
44.400000000000006,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.50880245306789,0.5125333333333363
44.5,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.48797410933837,0.5122666666666696
44.6,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.46728462123371,0.512000000000003
44.7,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.44673306304975,0.5117333333333364
44.800000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.42631851525368,0.5114666666666697
44.900000000000006,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.40604006444293,0.5112000000000031
45.0,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.38589680330424,0.5109333333333365
45.1,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.36588783057314,0.5106666666666698
45.2,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.34601225099359,0.5104000000000032
45.300000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.32626917527789,0.5101333333333365
45.400000000000006,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.30665772006697,0.5098666666666699
45.5,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.28717700789079,0.5096000000000033
45.6,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.267826167129115,0.5093333333333366
45.7,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.24860433197252,0.50906666666667
45.800000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.22951064238364,0.5088000000000034
45.900000000000006,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.21054424405868,0.5085333333333367
46.0,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.191704288389225,0.5082666666666701
46.1,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.17298993242423,0.5080000000000034
46.2,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.15440033883233,0.5077333333333368
46.300000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.135934675864384,0.5074666666666702
46.400000000000006,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.11759211731622,0.5072000000000035
46.5,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.09937184249171,0.5069333333333369
46.6,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.08127303616603,0.5066666666666703
46.7,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.06329488854919,0.5064000000000036
46.800000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.04543659524979,0.506133333333337
46.900000000000006,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.027697357239056,0.5058666666666704
47.0,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,33.01007638081506,0.5056000000000037
47.1,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,32.99257287756722,0.5053333333333371
47.2,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,32.97518606434104,0.5050666666666704
47.300000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,32.957915163203026,0.5048000000000038
47.400000000000006,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,32.940759401405934,0.5045333333333372
47.5,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,32.92371801135416,0.5042666666666705
47.6,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,32.9067902305694,0.5040000000000039
47.7,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,32.889975301656534,0.5037333333333373
47.800000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,32.873272472269754,0.5034666666666706
